no adults,no children,weekend ss,week mf,meal plan,car parking,leadtime,arrival year,arrival month,arrival date,market segment,repeated guest,cancellations,bookings not canceled,avg price,special requests,booking_status
0.5,0,0.285714286,0.058823529,0.333333333,0,0.130925508,1,0.909090909,0.6,0,0,0,0,0.138888889,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.977426637,1,0.727272727,0.233333333,0.25,0,0,0,0.12962963,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.250564334,1,0.363636364,0.033333333,0.25,0,0,0,0.188111111,0.2,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.076749436,1,0.636363636,0.666666667,0,0,0,0,0.157407407,0,Not_Canceled
0.5,0,0.285714286,0.235294118,0.333333333,0,0.038374718,1,1,0.066666667,0.25,0,0,0,0.182203704,0,Not_Canceled
0.25,0,0,0,0.333333333,0,0.009029345,1,0.090909091,0.866666667,1,0,0,0,0,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.013544018,0,0.727272727,0.7,0.25,0,0,0,0.196425926,0.2,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.072234763,1,0.545454545,0.566666667,0,0,0,0,0.194444444,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.009029345,0,0.727272727,0.7,0.25,0,0,0,0.268518519,0.4,Not_Canceled
0.75,0,0.285714286,0.058823529,0.333333333,0,0.440180587,1,0.636363636,0.4,0.25,0,0,0,0.196351852,0.2,Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.268623025,1,0.636363636,0.4,0.25,0,0,0,0.211666667,0.2,Not_Canceled
0.25,0,0.142857143,0.058823529,0,0,0.029345372,1,1,0.133333333,0.25,0,0,0,0.162962963,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.133182844,0,0.818181818,0.466666667,0.25,0,0,0,0.165277778,0.4,Not_Canceled
0.5,0.1,0.285714286,0.294117647,0.333333333,0,0.176072235,1,0.181818182,0.633333333,0.25,0,0,0,0.159851852,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.756207675,1,0.818181818,0.4,0,0,0,0,0.166666667,0.2,Not_Canceled
0.5,0,0.285714286,0.294117647,0.333333333,0,0.232505643,0,0.636363636,0.7,0.25,0,0,0,0.10362963,0,Not_Canceled
0.25,0,0,0.117647059,0,0,0,1,0.454545455,0.233333333,0.25,0,0,0,0.201851852,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.266365688,1,0.181818182,0,0,0,0,0,0.159259259,0,Not_Canceled
0.5,0,0.142857143,0.294117647,0.333333333,0,0.126410835,1,0.727272727,0.133333333,0.25,0,0,0,0.220277778,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.241534989,1,0.454545455,0.3,0,0,0,0,0.240740741,0.2,Not_Canceled
0.5,0,0.142857143,0.176470588,0,0,0.158013544,1,0.272727273,0.433333333,0.25,0,0,0,0.167703704,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.171557562,1,0.272727273,0,0.25,0,0,0,0.161666667,0.2,Not_Canceled
0.5,0.2,0.285714286,0.117647059,0.333333333,0,0.325056433,1,0.363636364,0.866666667,0.25,0,0,0,0.328981481,0.2,Canceled
0.25,0.2,0.285714286,0.117647059,0.333333333,0,0.009029345,0,0.727272727,0.6,0.25,0,0,0,0.371759259,0.4,Not_Canceled
0.5,0.1,0,0.117647059,0.333333333,0,0.033860045,1,0.181818182,0.566666667,0.25,0,0,0,0.235185185,0.2,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.072234763,1,0.090909091,0.133333333,0.25,0,0,0,0.135,0,Canceled
0.75,0,0.142857143,0.058823529,0.333333333,0,0.110609481,1,0.363636364,0.2,0.25,0,0,0,0.295,0,Canceled
0.5,0.1,0.142857143,0.176470588,0.333333333,0,0.173814898,1,0.363636364,0.366666667,0.25,0,0,0,0.250277778,0.2,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.0496614,1,0.818181818,0.9,0,0,0,0,0.166666667,0,Not_Canceled
0.5,0,0.142857143,0,0,0,0,0,0.818181818,0.566666667,0.25,0,0,0,0.211111111,0,Not_Canceled
0.5,0.1,0,0.058823529,0.333333333,1,0.130925508,1,0.454545455,0.666666667,0.25,0,0,0,0.231666667,0.2,Not_Canceled
0.5,0,0.285714286,0.352941176,0,0,0.009029345,0,0.636363636,0.433333333,0.25,0,0,0,0.176166667,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.264108352,1,0.272727273,0.933333333,0.25,0,0,0,0.196,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.081264108,1,1,0.833333333,0.25,0,0,0,0.188888889,0,Canceled
0.5,0,0.285714286,0.117647059,0,0,0.079006772,1,1,0.033333333,0.25,0,0,0,0.138518519,0.4,Not_Canceled
0.5,0,0.142857143,0,0,0,0.069977427,1,0.272727273,0.766666667,0.25,0,0,0,0.175,0,Canceled
0.5,0,0.285714286,0.235294118,0,0,0.178329571,1,0.454545455,0.5,0.25,0,0,0,0.223333333,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.002257336,0,0.818181818,0.266666667,0.25,0,0,0,0.258018519,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.047404063,0,0.727272727,0.066666667,0.25,0,0,0,0.194444444,0,Not_Canceled
0.5,0,0,0.117647059,0,0,0.027088036,1,0.727272727,0.433333333,0.5,0,0,0,0.185185185,0.2,Not_Canceled
0.5,0,0.142857143,0,0.333333333,0,0.074492099,1,0.090909091,0.233333333,0.25,0,0,0,0.148703704,0.2,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.37020316,0,0.818181818,0.033333333,0,0,0,0,0.185185185,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,1,0.176072235,1,0.181818182,0.766666667,0.25,0,0,0,0.195,0.2,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.040632054,1,0.363636364,1,0.25,0,0,0,0.208888889,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.047404063,1,0.636363636,0.466666667,0.25,0,0,0,0.27962963,0,Canceled
0.25,0,0.142857143,0.176470588,0.333333333,0,0,0,0.909090909,0.266666667,0.25,0,0,0,0.168518519,0.2,Not_Canceled
0.75,0,0.285714286,0.058823529,0.333333333,0,0.343115124,1,0.636363636,0.4,0.25,0,0,0,0.271666667,0.2,Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.097065463,0,0.818181818,0.033333333,0,0,0,0,0.108148148,0,Not_Canceled
0.5,0,0,0.235294118,0,0,0.399548533,1,0.545454545,0.833333333,0.25,0,0,0,0.149537037,0.2,Canceled
0.5,0,0.142857143,0.058823529,0,0,0.106094808,1,0.363636364,0.666666667,0,0,0,0,0.141666667,0,Not_Canceled
0.75,0,0,0.176470588,0.333333333,0,0.128668172,1,0.727272727,0.2,0.25,0,0,0,0.2595,0,Not_Canceled
0.5,0,0.285714286,0.235294118,0,0,0.135440181,0,0.909090909,0.466666667,0.25,0,0,0,0.140740741,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0,0,0.727272727,0.5,0.25,0,0,0,0.37037037,0,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.230248307,0,0.818181818,0.5,0.25,0,0,0,0.187962963,0,Canceled
0.5,0,0,0.176470588,0,0,0.16027088,1,0.818181818,0.566666667,0.25,0,0,0,0.2,0.2,Not_Canceled
0.75,0,0.285714286,0.176470588,0.666666667,0,0.250564334,1,0.545454545,0.733333333,0.25,0,0,0,0.35,0.2,Not_Canceled
0.75,0,0.142857143,0.058823529,0.333333333,0,0.002257336,1,0.454545455,0.333333333,0.25,0,0,0,0.307407407,0.6,Not_Canceled
0.5,0,0.142857143,0.058823529,0,0,0.009029345,1,0,0.5,0.25,0,0,0,0.125,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.056433409,0,0.727272727,0.433333333,0.25,0,0,0,0.145444444,0.2,Not_Canceled
0.25,0,0.285714286,0.117647059,0.333333333,0,0.471783296,1,0.909090909,0.166666667,0.25,0,0,0,0.281666667,0.2,Canceled
0.25,0,0.285714286,0.058823529,0.333333333,0,0.20993228,1,0.818181818,0.466666667,0.25,0,0,0,0.212962963,0,Canceled
0.5,0,0.285714286,0.294117647,0,0,0.119638826,0,0.727272727,0.033333333,0.25,0,0,0,0.123203704,0.4,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.002257336,0,0.636363636,0.366666667,1,1,0,0.017241379,0,0.2,Not_Canceled
0.25,0,0.285714286,0.058823529,0.333333333,0,0.009029345,0,0.636363636,0.733333333,1,0,0,0,0,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.681715576,1,1,0.933333333,0.25,0,0,0,0.167222222,0.4,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.275395034,1,0.272727273,0.466666667,0,0,0,0,0.157407407,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.036117381,1,0.181818182,0.333333333,0.5,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0.285714286,0.235294118,0.333333333,0,0.063205418,1,0.636363636,0.9,0.25,0,0,0,0.213648148,0.2,Canceled
0.5,0,0.142857143,0.117647059,0.666666667,0,0.363431151,1,0.181818182,0.8,0.25,0,0,0,0.240740741,0,Canceled
0.75,0,0,0.117647059,0.333333333,0,0.128668172,1,1,0.266666667,0.25,0,0,0,0.233333333,0.4,Not_Canceled
0.5,0,0.142857143,0,0.333333333,0,0.042889391,1,0.454545455,0.366666667,0.25,0,0,0,0.174722222,0.2,Not_Canceled
0.75,0,0.285714286,0.235294118,0.333333333,0,0.246049661,1,0.545454545,0.166666667,0.25,0,0,0,0.21937037,0.8,Not_Canceled
0.25,0,0,0.117647059,0.666666667,0,0.539503386,1,0.454545455,0.466666667,0.25,0,0,0,0.167777778,0,Canceled
0.25,0,0.285714286,0.058823529,0.333333333,0,0.074492099,1,0.181818182,0.133333333,0.25,0,0,0,0.153518519,0.4,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.0248307,0,0.636363636,0.566666667,0.25,0,0,0,0.176537037,0.2,Not_Canceled
0.75,0,0.285714286,0.294117647,0.333333333,0,0.090293454,1,0.272727273,0.666666667,0.25,0,0,0,0.251185185,0.2,Not_Canceled
0.75,0,0.142857143,0.058823529,0.333333333,0,0.101580135,1,0.454545455,0.566666667,0,0,0,0,0.226666667,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0,0,0.09255079,1,0.363636364,0.266666667,0.25,0,0,0,0.215,0,Canceled
0.5,0,0,0.235294118,0,0,0.376975169,1,0.454545455,0.9,0.25,0,0,0,0.115148148,0,Canceled
0.5,0,0,0.235294118,0,0,0.139954853,1,0.181818182,0.266666667,0.25,0,0,0,0.118055556,0,Canceled
0.25,0,0.142857143,0.235294118,0.333333333,0,0.255079007,1,0.727272727,0.2,0.25,0,0,0,0.22,0,Canceled
0.5,0,0,0.117647059,0,1,0.002257336,1,0.636363636,0.3,0.25,0,0,0,0.309259259,0,Not_Canceled
0.5,0.2,0.285714286,0.117647059,0.333333333,0,0.189616253,1,0.363636364,0.4,0.25,0,0,0,0.34787037,0.2,Not_Canceled
0,0.2,0.285714286,0.117647059,0.333333333,0,0.153498871,1,0.272727273,0.766666667,0.25,0,0,0,0.200703704,0.2,Canceled
0.5,0,0,0.058823529,0.333333333,0,0.020316027,1,0.727272727,0.2,1,1,0,0.051724138,0,0.2,Not_Canceled
0.75,0,0.142857143,0.117647059,0.333333333,0,0.553047404,1,0.818181818,0.9,0.25,0,0,0,0.238333333,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.180586907,1,0.181818182,0.533333333,0.25,0,0,0,0.148759259,0.2,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.015801354,1,0.636363636,0.7,0.25,0,0,0,0.259259259,0.2,Canceled
0.5,0.1,0.142857143,0.058823529,0.333333333,0,0.288939052,0,0.636363636,0.233333333,0.25,0,0,0,0.141666667,0.4,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.225733634,1,0.363636364,0,0.25,0,0,0,0.195,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.266365688,1,0.272727273,0.066666667,0.25,0,0,0,0.161666667,0.2,Canceled
0.25,0,0,0.176470588,0.333333333,0,0.374717833,1,0.909090909,0,0.25,0,0,0,0.203703704,0,Canceled
0.25,0,0,0.058823529,0.666666667,0,0.09255079,0,0.727272727,0.1,0,0,0,0,0.153703704,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.392776524,1,0.636363636,0.4,0.25,0,0,0,0.184166667,0.2,Not_Canceled
0.5,0.1,0.285714286,0.058823529,0.666666667,0,0.060948081,0,1,0.866666667,0,0,0,0,0.193518519,0.6,Not_Canceled
0.5,0,0.285714286,0.352941176,0.333333333,0,0.004514673,1,0.909090909,0.5,0.25,0,0,0,0.17137037,0.4,Not_Canceled
0.25,0,0,0.176470588,0.333333333,0,0.083521445,1,0.818181818,0.4,0,0,0,0,0.175925926,0,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.424379233,1,0.454545455,0.466666667,0.25,0,0,0,0.240740741,0,Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.153498871,1,0,0.033333333,0,1,0.076923077,0,0.116666667,0.2,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.426636569,1,0.818181818,0.9,0.25,0,0,0,0.203333333,0,Canceled
0.5,0,0.142857143,0,0.333333333,0,0.022573363,1,0.363636364,0.5,0.25,0,0,0,0.190740741,0,Not_Canceled
0.75,0,0.285714286,0.058823529,0.333333333,0,0.042889391,1,0.090909091,0.633333333,0.25,0,0,0,0.240740741,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.137697517,1,0.181818182,0.733333333,0.25,0,0,0,0.216666667,0,Canceled
0.5,0,0,0.235294118,0.333333333,0,0.214446953,0,1,0.933333333,0,0,0,0,0.112037037,0,Not_Canceled
0.5,0,0,0.058823529,0.666666667,0,0.187358916,0,0.727272727,0.966666667,0,0,0,0,0.207777778,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.083521445,1,0.636363636,0,0.25,0,0,0,0.251666667,0,Canceled
0.5,0,0.142857143,0,0.333333333,0,0.042889391,1,0.545454545,0.8,0.25,0,0,0,0.27962963,0.2,Canceled
0.5,0.2,0,0.117647059,0.333333333,0,0.0496614,1,0.727272727,0.5,0.25,0,0,0,0.442592593,0.4,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.0496614,0,1,0.833333333,0.25,0,0,0,0.109425926,0,Not_Canceled
0.5,0,0.285714286,0.294117647,0.333333333,0,0.340857788,1,0.545454545,0.266666667,0.25,0,0,0,0.190907407,0,Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.058690745,1,0.090909091,0.9,0,0,0,0,0.161111111,0,Not_Canceled
0.75,0,0.142857143,0,0.333333333,0,0.060948081,1,0.272727273,0.533333333,0.25,0,0,0,0.253703704,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.178329571,1,0.454545455,0.766666667,0,0,0,0,0.201851852,0,Not_Canceled
0.5,0,0.142857143,0.058823529,0.666666667,0,0.557562077,1,0.454545455,0.166666667,0.25,0,0,0,0.212962963,0.2,Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.426636569,1,0.545454545,0.533333333,0.25,0,0,0,0.184166667,0.2,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.72234763,1,0.636363636,0.566666667,0.25,0,0,0,0.212962963,0.2,Canceled
0.75,0,0.142857143,0.117647059,0.333333333,0,0.060948081,1,0.090909091,0.7,0.25,0,0,0,0.240740741,0.4,Not_Canceled
0.25,0,0.142857143,0,0.333333333,0,0.115124153,1,0.363636364,0.7,0.5,1,0,0.051724138,0.12037037,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.553047404,1,0.454545455,0.533333333,0.25,0,0,0,0.138888889,0,Canceled
0.5,0.1,0.142857143,0.117647059,0.333333333,0,0.11738149,1,0.545454545,0.233333333,0.25,0,0,0,0.246111111,0,Canceled
0.25,0,0.285714286,0,0.333333333,0,0.029345372,0,0.818181818,0.566666667,0.25,0,0,0,0.222222222,0,Not_Canceled
0.5,0,0,0.117647059,0,0,0.103837472,1,0.909090909,0.333333333,0.25,0,0,0,0.146666667,0.2,Canceled
0.75,0,0.285714286,0.058823529,0.333333333,0,0.189616253,1,0.636363636,0.9,0.25,0,0,0,0.295,0,Canceled
0.25,0,0,0.117647059,0.333333333,0,0.424379233,1,0.454545455,0.466666667,0.25,0,0,0,0.240740741,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.042889391,0,0.818181818,0.166666667,0,1,0.076923077,0,0.166666667,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.151241535,1,0.363636364,0.866666667,0.25,0,0,0,0.26,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0,0,0.636363636,0.333333333,0.25,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.616252822,0,0.545454545,0.533333333,0.25,0,0,0,0.201851852,0,Canceled
0.5,0,0.285714286,0.058823529,0.666666667,0,0.248306998,0,0.545454545,0.8,0.25,0,0,0,0.175,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0,0,1,0.466666667,0.5,1,0,0.017241379,0.138888889,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.072234763,0,0.818181818,0.733333333,0,0,0,0,0.138888889,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.636568849,0,0.818181818,0.3,0,0,0,0,0.141981481,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.085778781,1,0.818181818,0.033333333,0.25,0,0,0,0.233333333,0,Not_Canceled
0.5,0,0.142857143,0.058823529,0,0,0.39503386,1,0.545454545,0.733333333,0.25,0,0,0,0.158333333,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.322799097,1,0.636363636,0.566666667,0.25,0,0,0,0.260555556,0,Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.286681716,1,0.454545455,0.833333333,0.25,0,0,0,0.192037037,0.2,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0,0,0.727272727,0.233333333,0.25,0,0,0,0.262962963,0,Not_Canceled
0.5,0.1,0.285714286,0.294117647,0.333333333,0,0.214446953,1,1,0.666666667,0.25,0,0,0,0.192037037,0.6,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.266365688,1,0.454545455,0.166666667,0,0,0,0,0.203703704,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.101580135,1,0.909090909,0.3,0,0,0,0,0.138888889,0,Not_Canceled
0.75,0,0.142857143,0.058823529,0.333333333,0,0.155756208,1,0.545454545,0.8,0.25,0,0,0,0.255,0,Not_Canceled
0.5,0,0,0.058823529,0,0,0.128668172,1,0.727272727,0.2,0.25,0,0,0,0.161666667,0.6,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.011286682,1,0.636363636,0.766666667,1,1,0,0.068965517,0,0.8,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.088036117,0,0.636363636,0.433333333,0,0,0,0,0.187962963,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0,1,0.090909091,0.766666667,0.25,0,0,0,0.17962963,0.2,Not_Canceled
0.75,0,0.142857143,0.058823529,0.333333333,0,0.200902935,1,0.636363636,0.466666667,0.25,0,0,0,0.278333333,0.2,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.191873589,1,0.181818182,0.933333333,0.25,0,0,0,0.152685185,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,1,0.009029345,1,0.545454545,0,0.5,1,0,0.051724138,0.190740741,0.2,Not_Canceled
0.25,0,0.285714286,0.352941176,0.333333333,0,0.0248307,1,0.545454545,0.133333333,0.25,0,0,0,0.268518519,0,Canceled
0.25,0,0.142857143,0.058823529,0.333333333,0,0.027088036,1,0.545454545,0.333333333,0.25,0,0,0,0.268518519,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.173814898,1,0.363636364,0.433333333,0.25,0,0,0,0.249722222,0.2,Not_Canceled
0.5,0.1,0.142857143,0.058823529,0.333333333,0,0.031602709,1,0.818181818,0.7,0.25,0,0,0,0.311574074,0.2,Not_Canceled
0.25,0,0.285714286,0.058823529,0.333333333,0,0.002257336,1,0.090909091,0.9,0.25,0,0,0,0.111111111,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.300225734,1,0.454545455,0.4,0,0,0,0,0.140740741,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.006772009,0,0.636363636,0.3,0,0,0,0,0.117592593,0.2,Not_Canceled
0.5,0,0.285714286,0,0.333333333,0,0.042889391,1,0.727272727,0.566666667,0,0,0,0,0.175925926,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.194130926,1,0.727272727,0.066666667,0,0,0,0,0.168425926,0.6,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.051918736,0,0.818181818,0.5,0.25,0,0,0,0.182222222,0.4,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.146726862,1,0.727272727,0.7,0.25,0,0,0,0.251666667,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.002257336,1,0.909090909,0.5,0.25,0,0,0,0.240740741,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.148984199,0,0.909090909,0.6,0.25,0,0,0,0.151666667,0.4,Not_Canceled
0.75,0,0.142857143,0.235294118,0.333333333,0,0.112866817,1,0.090909091,0.7,0.25,0,0,0,0.146018519,0.2,Not_Canceled
0.5,0,0.285714286,0.176470588,0.666666667,0,0.196388262,1,0.454545455,0.833333333,0.25,0,0,0,0.261666667,0,Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.358916479,1,0.272727273,0.266666667,0,0,0,0,0.12962963,0.2,Not_Canceled
0.5,0,0.285714286,0.176470588,0.666666667,0,0.088036117,1,0.636363636,0.4,0.25,0,0,0,0.315,0.4,Not_Canceled
0.5,0,0.285714286,0,0.666666667,0,0.871331828,1,0.818181818,0.733333333,0.25,0,0,0,0.212962963,0.2,Canceled
0.5,0.2,0,0.294117647,0.333333333,0,0.0496614,0,1,0.933333333,0.25,0,0,0,0.368518519,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.230248307,1,0.545454545,0.3,0,0,0,0,0.152685185,0,Not_Canceled
1,0,0,0.176470588,0.333333333,0,0.194130926,1,0.818181818,0.633333333,0.25,0,0,0,0.357148148,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.126410835,0,0.727272727,0.8,0,0,0,0,0.342592593,0,Not_Canceled
0.5,0,0.285714286,0.352941176,0.333333333,0,0.081264108,1,1,0.3,0.25,0,0,0,0.126055556,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.112866817,1,0.818181818,0.1,0.25,0,0,0,0.22,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.259593679,1,0.818181818,0.866666667,0.25,0,0,0,0.193333333,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0,1,0.181818182,0.733333333,0.5,1,0,0.206896552,0.12037037,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0,0,0.079006772,1,0.181818182,0.066666667,0.25,0,0,0,0.131666667,0,Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.038374718,1,0.363636364,0.666666667,0,0,0,0,0.175925926,0,Not_Canceled
0.5,0,0.571428571,0.647058824,0.333333333,0,0.534988713,1,0.727272727,0.4,0.25,0,0,0,0.215962963,0.2,Canceled
0.5,0,0,0.235294118,0.333333333,0,0.282167043,1,0.727272727,0.2,0.25,0,0,0,0.251851852,0.4,Not_Canceled
0.5,0.2,0.285714286,0.117647059,0.333333333,0,0.072234763,1,1,0.033333333,0.25,0,0,0,0.273888889,0,Canceled
0.5,0,0.285714286,0,0,0,0.011286682,1,0.727272727,0.566666667,0,0,0,0,0.229074074,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.205417607,1,0.454545455,0.6,0.25,0,0,0,0.251666667,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.230248307,0,0.818181818,0.5,0,0,0,0,0.201851852,0,Not_Canceled
0.75,0,0.285714286,0.058823529,0.333333333,0,0.020316027,1,0.181818182,0.633333333,0.25,0,0,0,0.344444444,0.2,Not_Canceled
0.75,0,0.142857143,0.176470588,0.333333333,0,0.349887133,1,1,0.833333333,0.25,0,0,0,0.214074074,0.2,Canceled
0.5,0.2,0,0.058823529,0.333333333,0,0,1,0.363636364,0.433333333,0.25,0,0,0,0.409259259,0,Canceled
0.25,0,0,0.176470588,0.333333333,0,0.0248307,0,0.727272727,0.466666667,0.5,0,0,0,0.12037037,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0,1,0.090909091,0.6,0.5,0,0,0,0.148148148,0,Not_Canceled
0.5,0.1,0.142857143,0.235294118,0.333333333,0,0.194130926,1,0.181818182,0.733333333,0,0,0,0,0.136722222,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,1,0.040632054,1,0.818181818,0.566666667,0.5,1,0.230769231,0.327586207,0.124074074,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.130925508,1,0.181818182,0.1,0.25,0,0,0,0.148703704,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0,0,0.121896163,1,0.272727273,0.966666667,0,0,0,0,0.157407407,0,Not_Canceled
0.5,0.1,0.285714286,0.176470588,0.333333333,0,0.056433409,1,0.545454545,0.733333333,0.25,0,0,0,0.281666667,0.2,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.241534989,0,0.727272727,0.266666667,0.25,0,0,0,0.165277778,0.2,Not_Canceled
0.25,0,0,0.235294118,0.666666667,0,0.225733634,1,0.727272727,0.9,0,0,0,0,0.203703704,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.616252822,1,0.363636364,0.4,0.25,0,0,0,0.175925926,0,Canceled
0.5,0,0,0.058823529,0,0,0.065462754,1,0.181818182,0.566666667,0.25,0,0,0,0.146296296,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.498871332,1,0.636363636,0.366666667,0.25,0,0,0,0.148148148,0,Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.480812641,1,0.818181818,0,0.25,0,0,0,0.190462963,0.4,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.446952596,1,0.727272727,0.266666667,0.25,0,0,0,0.166666667,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.182844244,1,0,0.933333333,0.25,0,0,0,0.1155,0.4,Not_Canceled
0.5,0,0,0.058823529,0,0,0.051918736,1,0.272727273,0.233333333,0.25,0,0,0,0.181481481,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.058690745,0,0.727272727,0.533333333,0.25,0,0,0,0.217907407,0.2,Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.045146727,1,0.454545455,0.566666667,0.25,0,0,0,0.261111111,0.2,Not_Canceled
0.5,0.1,0.142857143,0.176470588,0.333333333,0,0.279909707,1,1,0.833333333,0.25,0,0,0,0.290018519,0.4,Canceled
